CVEN;673;600;3.913;SANCHEZ-CASTILLA;21;2;0;0;0;0;SPRING;2015
CVEN;680;600;3.846;CHEN;11;2;0;0;0;1;SPRING;2015
CVEN;686;600;3.462;NIEDZWECKI;12;14;0;0;0;0;SPRING;2015
CVEN;687;600;3.824;AUBENY;28;6;0;0;0;0;SPRING;2015
CVEN;689;600;4.0;MOHTAR;7;0;0;0;0;0;SPRING;2015
CVEN;689;601;3.8;GAO;8;2;0;0;0;0;SPRING;2015
CVEN;689;602;4.0;YING;12;0;0;0;0;0;SPRING;2015
CVEN;689;603;4.0;CHU;12;0;0;0;0;0;SPRING;2015
CVEN;689;604;3.667;GRASLEY;7;1;1;0;0;0;SPRING;2015
CVEN;717;600;3.533;FORD;18;10;2;0;0;0;SPRING;2015
CVEN;750;600;3.647;BARROSO;12;4;1;0;0;0;SPRING;2015
CVEN;754;600;3.9;MANDER;27;3;0;0;0;0;SPRING;2015
CVEN;754;601;3.609;MANDER;15;7;1;0;0;0;SPRING;2015
OCEN;201;500;3.438;NIEDZWECKI;15;16;1;0;0;0;SPRING;2015
OCEN;300;500;3.46;KIM;18;18;1;0;0;1;SPRING;2015
OCEN;362;500;3.0;FALZARANO;7;24;5;1;0;0;SPRING;2015
OCEN;407;500;3.839;RANDALL;26;5;0;0;0;0;SPRING;2015
OCEN;410;901;3.75;CHANG;12;4;0;0;0;0;SPRING;2015
OCEN;410;902;4.0;CHANG;14;0;0;0;0;0;SPRING;2015
OCEN;672;600;3.65;KAIHATU;13;7;0;0;0;0;SPRING;2015
OCEN;676;600;3.562;MERCIER;9;7;0;0;0;0;SPRING;2015
ENGR;111;502;2.384;POSTON;14;25;17;9;8;1;SPRING;2015
ENGR;111;503;2.8;WHITEACRE;16;24;13;6;1;9;SPRING;2015
ENGR;111;508;3.043;HUTCHINSON;31;45;10;4;3;4;SPRING;2015
ENGR;112;201;3.438;KURWITZ;18;11;2;1;0;0;SPRING;2015
ENGR;112;202;3.477;RICHARD;25;16;2;1;0;0;SPRING;2015
ENGR;112;203;3.605;WHITEACRE;29;11;3;0;0;1;SPRING;2015
ENGR;112;204;3.932;REECE;41;3;0;0;0;0;SPRING;2015
ENGR;112;205;3.783;REECE;37;8;1;0;0;0;SPRING;2015
ENGR;112;501;3.042;LARA-RUIZ;4;17;3;0;0;0;SPRING;2015
ENGR;112;502;2.926;FULLERTON;8;9;10;0;0;0;SPRING;2015
ENGR;112;503;2.883;OSTROVSKAYA;26;38;25;3;2;0;SPRING;2015
ENGR;112;504;2.791;RICHARD;16;46;24;4;1;3;SPRING;2015
ENGR;112;505;3.348;LARA-RUIZ;41;44;6;0;1;3;SPRING;2015
ENGR;112;506;2.989;SCHREUDERS;26;43;14;2;3;5;SPRING;2015
ENGR;112;507;2.647;SCHREUDERS;3;19;10;1;1;1;SPRING;2015
ENGR;112;508;3.01;FULLERTON;21;56;18;1;0;1;SPRING;2015
ENGR;112;509;2.852;RICHARD;18;46;18;5;1;4;SPRING;2015
ENGR;112;510;3.353;OSTROVSKAYA;7;9;1;0;0;0;SPRING;2015
ENGR;112;511;3.533;LARA-RUIZ;17;12;1;0;0;0;SPRING;2015
ENGR;112;512;3.286;MENDOZA-DIAZ;11;7;2;0;1;1;SPRING;2015
ENGR;112;514;2.939;RICHARD;22;41;13;4;2;3;SPRING;2015
ENGR;112;517;3.227;GODWIN;40;42;12;3;0;0;SPRING;2015
ENGR;112;518;3.208;LARA-RUIZ;26;42;8;1;0;0;SPRING;2015
ENGR;112;519;2.906;KURWITZ;26;37;14;4;4;4;SPRING;2015
ENGR;112;520;3.367;FINK;44;39;4;2;1;0;SPRING;2015
ENGR;112;521;3.438;BETTATI;55;31;7;3;0;3;SPRING;2015
ENGR;112;522;3.224;GODWIN;37;48;12;0;1;0;SPRING;2015
ENGR;112;523;2.888;FULLERTON;25;38;34;1;0;0;SPRING;2015
ENGR;112;524;3.302;SCHREUDERS;39;48;8;1;0;2;SPRING;2015
ENGR;112;525;3.032;FULLERTON;22;53;19;0;0;1;SPRING;2015
ENGR;112;526;2.968;WICKLIFF;19;55;16;3;0;1;SPRING;2015
ENGR;112;527;3.465;REECE;55;35;9;0;0;0;SPRING;2015
ENGR;112;528;3.323;MENDOZA-DIAZ;44;36;12;1;0;3;SPRING;2015
ENGR;112;529;2.969;MENDOZA-DIAZ;10;13;8;0;1;0;SPRING;2015
ENGR;112;530;3.188;LARA-RUIZ;16;26;5;1;0;2;SPRING;2015
ENGR;112;531;3.259;FULLERTON;20;28;6;0;0;5;SPRING;2015
ENGR;112;532;3.194;OSTROVSKAYA;27;22;11;2;0;1;SPRING;2015
ENGR;112;533;3.274;LARA-RUIZ;25;16;9;1;0;0;SPRING;2015
ENGR;112;534;2.778;MENDOZA-DIAZ;3;8;7;0;0;1;SPRING;2015
ENGR;112;535;3.218;SCHREUDERS;22;25;6;2;0;1;SPRING;2015
ENGR;270;500;3.571;LAGOUDAS;8;6;0;0;0;0;SPRING;2015
ENGR;385;501;4.0;SHRYOCK;5;0;0;0;0;0;SPRING;2015
ENGR;385;504;4.0;UGAZ;6;0;0;0;0;0;SPRING;2015
ENGR;385;507;4.0;KARSILAYAN;7;0;0;0;0;0;SPRING;2015
ENGR;385;512;4.0;GAUTAM;13;0;0;0;0;0;SPRING;2015
ENGR;385;513;3.958;CATON;23;1;0;0;0;0;SPRING;2015
ENGR;402;501;3.8;SUH;9;0;1;0;0;0;SPRING;2015
ENGR;402;502;3.857;SUH;6;1;0;0;0;0;SPRING;2015
ENGR;402;503;4.0;SUH;21;0;0;0;0;0;SPRING;2015
ENGR;402;505;4.0;AMINI;9;0;0;0;0;0;SPRING;2015
ENGR;402;506;4.0;AMINI;9;0;0;0;0;0;SPRING;2015
ENGR;402;507;4.0;AMINI;9;0;0;0;0;0;SPRING;2015
ENGR;402;508;3.9;AMINI;9;1;0;0;0;0;SPRING;2015
ENGR;470;500;3.444;LAGOUDAS;4;5;0;0;0;0;SPRING;2015
ENGR;482;901;3.385;JAMES;6;6;1;0;0;0;SPRING;2015
ENGR;482;902;2.923;JAMES;2;9;1;1;0;0;SPRING;2015
ENGR;482;903;3.154;JAMES;4;7;2;0;0;0;SPRING;2015
ENGR;482;904;3.643;JAMES;10;3;1;0;0;0;SPRING;2015
ENGR;482;905;3.083;JAMES;3;7;2;0;0;1;SPRING;2015
ENGR;482;906;3.615;JAMES;8;5;0;0;0;0;SPRING;2015
ENGR;482;907;3.308;JAMES;6;5;2;0;0;0;SPRING;2015
ENGR;482;908;2.923;JAMES;2;8;3;0;0;0;SPRING;2015
ENGR;482;909;3.538;JAMES;7;6;0;0;0;0;SPRING;2015
ENGR;482;910;2.923;BANERJEE;3;6;4;0;0;0;SPRING;2015
ENGR;482;911;3.615;BANERJEE;8;5;0;0;0;0;SPRING;2015
ENGR;482;912;3.462;BANERJEE;6;7;0;0;0;0;SPRING;2015
ENGR;482;913;2.846;BANERJEE;1;9;3;0;0;0;SPRING;2015
ENGR;482;914;3.077;BANERJEE;1;12;0;0;0;0;SPRING;2015
ENGR;482;915;3.167;BANERJEE;3;8;1;0;0;0;SPRING;2015
ENGR;482;916;3.385;BANERJEE;6;6;1;0;0;0;SPRING;2015
ENGR;482;917;2.929;BANERJEE;4;7;2;0;1;0;SPRING;2015
ENGR;482;918;2.692;POSTON;3;6;2;1;1;0;SPRING;2015
ENGR;482;919;2.846;POSTON;3;5;5;0;0;0;SPRING;2015
ENGR;482;920;3.0;POSTON;3;7;3;0;0;0;SPRING;2015
ENGR;482;921;3.615;POSTON;8;5;0;0;0;0;SPRING;2015
ENGR;482;922;3.154;POSTON;6;5;1;0;1;0;SPRING;2015
ENGR;482;923;3.692;POSTON;9;4;0;0;0;0;SPRING;2015
ENGR;482;924;3.385;POSTON;5;8;0;0;0;0;SPRING;2015
ENGR;482;925;3.231;POSTON;3;10;0;0;0;0;SPRING;2015
ENGR;482;926;3.231;POSTON;5;6;2;0;0;0;SPRING;2015
ENGR;482;927;3.0;POSTON;1;12;1;0;0;0;SPRING;2015
ENGR;482;928;3.0;BANERJEE;2;9;2;0;0;0;SPRING;2015
ENGR;482;929;3.077;JAMES;6;4;2;0;1;0;SPRING;2015
ENGR;482;930;3.154;JAMES;4;7;2;0;0;0;SPRING;2015
ENGR;482;931;3.1;POSTON;4;4;1;1;0;0;SPRING;2015
ENGR;482;932;2.615;BANERJEE;3;5;3;1;1;0;SPRING;2015
ENGR;482;970;3.9;BANERJEE;9;1;0;0;0;0;SPRING;2015
ENGR;489;500;3.6;PORTER;7;2;1;0;0;1;SPRING;2015
ENGR;489;501;3.75;LUCAS;9;3;0;0;0;0;SPRING;2015
ENGR;491;501;4.0;UGAZ;6;0;0;0;0;0;SPRING;2015
ENGR;491;502;4.0;HUFF;10;0;0;0;0;0;SPRING;2015
ENGR;491;504;4.0;BUKKAPATNAM;5;0;0;0;0;0;SPRING;2015
ENGR;491;505;4.0;MAITLAND;13;0;0;0;0;0;SPRING;2015
ENGR;491;506;4.0;MURPHY;8;0;0;0;0;1;SPRING;2015
ENGR;491;507;4.0;CHU;11;0;0;0;0;0;SPRING;2015
ENGR;491;508;4.0;RASMUSSEN;12;0;0;0;0;0;SPRING;2015
ENGR;491;509;4.0;BOYD;9;0;0;0;0;0;SPRING;2015
ENGR;491;510;4.0;BOYD;11;0;0;0;0;0;SPRING;2015
ENGR;491;512;4.0;HAMMOND;13;0;0;0;0;0;SPRING;2015
ENGR;491;514;4.0;HWANG;11;0;0;0;0;0;SPRING;2015
ENGR;491;516;4.0;HOLTZAPPLE;16;0;0;0;0;1;SPRING;2015
ENGR;491;517;4.0;STROBEL;5;0;0;0;0;0;SPRING;2015
ENGR;689;600;3.364;LUCAS;4;7;0;0;0;0;SPRING;2015
ENGR;689;601;3.714;MALAK,-JR;6;0;1;0;0;0;SPRING;2015
ENGR;689;700;3.75;LUCAS;6;2;0;0;0;0;SPRING;2015
CSCE;110;501;2.844;WILLIAMS;13;7;8;2;2;13;SPRING;2015
CSCE;110;502;2.697;WILLIAMS;14;6;4;7;2;10;SPRING;2015
CSCE;110;503;2.8;RITCHEY;9;7;6;1;2;17;SPRING;2015
CSCE;110;504;2.643;RITCHEY;4;6;1;1;2;2;SPRING;2015
CSCE;111;501;3.147;HURLEY;15;11;6;2;0;5;SPRING;2015
CSCE;111;502;3.036;HURLEY;11;9;6;2;0;6;SPRING;2015
CSCE;111;503;3.35;GOOCH;14;1;4;0;1;0;SPRING;2015
CSCE;111;504;3.45;GOOCH;14;3;2;0;1;0;SPRING;2015
CSCE;113;501;2.533;LEYK;2;5;7;1;0;2;SPRING;2015
CSCE;113;502;3.25;LEYK;12;8;2;2;0;3;SPRING;2015
CSCE;121;200;3.692;KEYSER;10;2;1;0;0;1;SPRING;2015
CSCE;121;501;2.864;DAUGHERITY;6;9;6;0;1;0;SPRING;2015
CSCE;121;502;2.917;DAUGHERITY;9;9;3;1;2;0;SPRING;2015
CSCE;121;503;2.875;DAUGHERITY;6;12;3;3;0;0;SPRING;2015
CSCE;121;504;3.217;DAUGHERITY;11;8;3;0;1;2;SPRING;2015
CSCE;121;505;2.8;DAUGHERITY;6;11;5;3;0;2;SPRING;2015
CSCE;121;506;3.15;DAUGHERITY;8;9;2;0;1;1;SPRING;2015
CSCE;121;507;2.947;DAUGHERITY;5;11;1;1;1;1;SPRING;2015
CSCE;121;508;2.611;DAUGHERITY;3;6;8;1;0;0;SPRING;2015
CSCE;121;509;1.706;MOORE;0;4;6;5;2;6;SPRING;2015
CSCE;121;510;2.667;MOORE;4;7;1;1;2;5;SPRING;2015
CSCE;121;511;2.214;MOORE;3;3;4;2;2;4;SPRING;2015
CSCE;121;512;2.643;MOORE;5;4;2;1;2;8;SPRING;2015
CSCE;181;500;3.874;SCHAEFER;119;15;1;0;0;0;SPRING;2015
CSCE;206;501;2.667;HURLEY;6;4;2;0;3;3;SPRING;2015
